user_id,created,url
450,2022/11/20 21:35:05,www.udemy.com/topic/topicA
1454,2022/11/25 11:58:43,www.udemy.com/topic/topicA
1036,2022/12/05 11:00:41,www.udemy.com/topic/topicA
1724,2022/12/11 16:56:46,www.udemy.com/topic/topicA
1347,2022/12/02 5:54:31,www.udemy.com/topic/topicA
1204,2022/12/04 11:16:18,www.udemy.com/topic/topicA
1288,2022/11/20 18:19:28,www.udemy.com/topic/topicA
1954,2022/11/23 5:52:52,www.udemy.com/topic/topicA
1072,2022/12/21 22:39:45,www.udemy.com/topic/topicA
1034,2023/01/28 6:11:01,www.udemy.com/topic/topicA
12,2022/12/04 21:03:39,www.udemy.com/topic/topicA
189,2022/11/10 19:44:41,www.udemy.com/topic/topicA
1631,2023/01/17 3:59:22,www.udemy.com/topic/topicA
1331,2023/01/27 9:10:48,www.udemy.com/topic/topicA
1220,2022/11/30 1:10:55,www.udemy.com/topic/topicA
267,2022/12/24 4:00:55,www.udemy.com/topic/topicA
429,2022/12/16 19:53:39,www.udemy.com/topic/topicA
74,2022/11/25 9:38:10,www.udemy.com/topic/topicA
1988,2022/12/13 11:07:42,www.udemy.com/topic/topicA
206,2022/11/10 5:59:44,www.udemy.com/topic/topicA
1243,2023/01/24 10:21:28,www.udemy.com/topic/topicA
57,2023/01/15 4:55:39,www.udemy.com/topic/topicA
1906,2023/01/06 1:30:06,www.udemy.com/topic/topicA
100,2023/01/26 4:40:51,www.udemy.com/topic/topicA
875,2023/01/06 17:40:04,www.udemy.com/topic/topicA
104,2022/12/04 13:39:06,www.udemy.com/topic/topicA
146,2022/12/08 10:17:28,www.udemy.com/topic/topicA
227,2023/01/28 16:58:33,www.udemy.com/topic/topicA
17,2022/12/15 12:21:33,www.udemy.com/topic/topicA
876,2022/12/29 19:26:38,www.udemy.com/topic/topicA
1670,2022/11/01 16:42:55,www.udemy.com/topic/topicA
128,2023/01/24 20:30:57,www.udemy.com/topic/topicA
1985,2023/01/14 1:08:03,www.udemy.com/topic/topicA
538,2022/11/22 22:43:31,www.udemy.com/topic/topicA
1238,2022/11/01 20:07:56,www.udemy.com/topic/topicA
1755,2023/01/27 1:01:48,www.udemy.com/topic/topicA
420,2022/12/22 13:55:23,www.udemy.com/topic/topicA
57,2022/12/02 19:44:40,www.udemy.com/topic/topicA
1174,2022/11/16 12:00:12,www.udemy.com/topic/topicA
1301,2022/11/29 1:11:26,www.udemy.com/topic/topicA
1532,2022/12/29 5:59:46,www.udemy.com/topic/topicA
225,2023/01/02 10:49:56,www.udemy.com/topic/topicA
453,2023/01/09 11:00:57,www.udemy.com/topic/topicA
1107,2022/11/18 12:51:18,www.udemy.com/topic/topicA
770,2022/11/06 7:27:57,www.udemy.com/topic/topicA
1345,2023/01/23 16:26:07,www.udemy.com/topic/topicA
410,2022/11/15 4:22:54,www.udemy.com/topic/topicA
1514,2022/12/06 9:33:13,www.udemy.com/topic/topicA
68,2022/12/01 5:56:14,www.udemy.com/topic/topicA
160,2023/01/18 11:23:40,www.udemy.com/topic/topicA
258,2023/01/16 3:48:37,www.udemy.com/topic/topicA
1231,2023/01/23 1:25:32,www.udemy.com/topic/topicA
1514,2022/11/11 5:42:03,www.udemy.com/topic/topicA
967,2022/12/06 7:20:59,www.udemy.com/topic/topicA
1578,2023/01/22 19:39:37,www.udemy.com/topic/topicA
924,2022/11/28 16:01:41,www.udemy.com/topic/topicA
779,2023/01/10 20:49:36,www.udemy.com/topic/topicA
220,2023/01/10 23:57:05,www.udemy.com/topic/topicA
950,2022/12/11 16:11:01,www.udemy.com/topic/topicA
709,2022/11/06 19:12:54,www.udemy.com/topic/topicA
1135,2022/11/04 11:53:02,www.udemy.com/topic/topicA
1332,2023/01/20 16:11:44,www.udemy.com/topic/topicA
1157,2022/11/27 9:08:52,www.udemy.com/topic/topicA
624,2023/01/17 13:49:29,www.udemy.com/topic/topicA
136,2022/12/13 16:07:48,www.udemy.com/topic/topicA
1927,2022/11/13 13:18:16,www.udemy.com/topic/topicA
3,2022/12/15 18:29:09,www.udemy.com/topic/topicA
321,2022/12/27 20:24:47,www.udemy.com/topic/topicA
356,2023/01/25 14:07:26,www.udemy.com/topic/topicA
784,2023/01/22 16:12:53,www.udemy.com/topic/topicA
456,2022/12/26 21:05:06,www.udemy.com/topic/topicA
244,2022/12/22 0:58:36,www.udemy.com/topic/topicA
973,2022/12/04 2:27:57,www.udemy.com/topic/topicA
1061,2023/01/26 15:07:37,www.udemy.com/topic/topicA
322,2022/11/14 7:47:53,www.udemy.com/topic/topicA
801,2022/12/12 3:04:02,www.udemy.com/topic/topicA
673,2023/01/19 3:24:19,www.udemy.com/topic/topicA
1944,2022/11/23 12:49:42,www.udemy.com/topic/topicA
1132,2023/01/22 4:22:20,www.udemy.com/topic/topicA
395,2022/11/14 7:54:22,www.udemy.com/topic/topicA
962,2022/11/17 6:14:11,www.udemy.com/topic/topicA
319,2022/12/24 8:27:30,www.udemy.com/topic/topicA
584,2023/01/06 21:14:29,www.udemy.com/topic/topicA
1702,2023/01/12 13:40:45,www.udemy.com/topic/topicA
1060,2022/11/17 18:15:25,www.udemy.com/topic/topicA
486,2022/11/16 8:57:29,www.udemy.com/topic/topicA
1540,2022/12/05 8:50:02,www.udemy.com/topic/topicA
493,2022/11/26 4:36:45,www.udemy.com/topic/topicA
264,2023/01/23 16:43:12,www.udemy.com/topic/topicA
142,2022/12/31 18:00:53,www.udemy.com/topic/topicA
342,2023/01/13 14:04:35,www.udemy.com/topic/topicA
606,2023/01/13 5:07:15,www.udemy.com/topic/topicA
520,2022/11/23 1:51:31,www.udemy.com/topic/topicA
361,2023/01/10 14:15:07,www.udemy.com/topic/topicA
1818,2022/11/26 11:29:47,www.udemy.com/topic/topicA
1534,2022/12/02 15:00:27,www.udemy.com/topic/topicA
339,2022/12/03 4:31:22,www.udemy.com/topic/topicA
92,2022/12/22 7:07:20,www.udemy.com/topic/topicA
1379,2023/01/01 3:38:37,www.udemy.com/topic/topicA
1784,2023/01/14 10:01:45,www.udemy.com/topic/topicA
1222,2022/11/17 7:33:09,www.udemy.com/topic/topicA
795,2022/12/27 11:06:25,www.udemy.com/topic/topicA
1034,2022/11/21 17:43:20,www.udemy.com/topic/topicA
1858,2023/01/29 1:57:10,www.udemy.com/topic/topicA
121,2023/01/01 22:13:26,www.udemy.com/topic/topicA
1603,2022/12/30 18:38:20,www.udemy.com/topic/topicA
889,2023/01/13 19:09:50,www.udemy.com/topic/topicA
1813,2023/01/08 7:21:52,www.udemy.com/topic/topicA
1658,2022/11/28 14:48:48,www.udemy.com/topic/topicA
1547,2022/12/06 0:43:42,www.udemy.com/topic/topicA
567,2022/12/21 14:35:34,www.udemy.com/topic/topicA
375,2023/01/10 4:26:08,www.udemy.com/topic/topicA
1935,2022/12/07 12:13:56,www.udemy.com/topic/topicA
30,2022/12/21 9:41:54,www.udemy.com/topic/topicA
1918,2022/12/10 5:52:33,www.udemy.com/topic/topicA
312,2022/12/05 5:38:31,www.udemy.com/topic/topicA
894,2023/01/29 15:15:50,www.udemy.com/topic/topicA
1169,2023/01/05 8:17:47,www.udemy.com/topic/topicA
830,2023/01/12 0:00:41,www.udemy.com/topic/topicA
1820,2023/01/16 4:14:59,www.udemy.com/topic/topicA
1323,2023/01/03 10:54:09,www.udemy.com/topic/topicA
344,2022/12/27 2:11:55,www.udemy.com/topic/topicA
1382,2023/01/14 17:06:21,www.udemy.com/topic/topicA
1300,2023/01/09 10:52:41,www.udemy.com/topic/topicA
1901,2023/01/17 11:04:08,www.udemy.com/topic/topicA
158,2022/11/04 15:28:05,www.udemy.com/topic/topicA
1870,2022/12/17 10:00:46,www.udemy.com/topic/topicA
21,2022/12/31 21:11:59,www.udemy.com/topic/topicA
1228,2022/11/06 12:57:47,www.udemy.com/topic/topicA
1810,2022/12/11 3:51:15,www.udemy.com/topic/topicA
858,2022/12/26 20:00:42,www.udemy.com/topic/topicA
874,2022/12/12 23:22:46,www.udemy.com/topic/topicA
325,2023/01/06 8:07:00,www.udemy.com/topic/topicA
248,2023/01/05 17:14:16,www.udemy.com/topic/topicA
336,2023/01/02 16:03:14,www.udemy.com/topic/topicA
1316,2023/01/07 12:50:32,www.udemy.com/topic/topicA
632,2022/12/06 2:27:32,www.udemy.com/topic/topicA
397,2023/01/10 8:28:43,www.udemy.com/topic/topicA
1840,2022/12/20 12:37:07,www.udemy.com/topic/topicA
1417,2022/11/29 4:06:15,www.udemy.com/topic/topicA
884,2023/01/29 21:18:31,www.udemy.com/topic/topicA
1969,2023/01/16 4:49:32,www.udemy.com/topic/topicA
643,2022/12/05 9:30:33,www.udemy.com/topic/topicA
892,2023/01/13 16:02:55,www.udemy.com/topic/topicA
1689,2022/12/27 0:29:44,www.udemy.com/topic/topicA
1165,2022/12/13 0:57:48,www.udemy.com/topic/topicA
446,2023/01/08 11:56:43,www.udemy.com/topic/topicA
1419,2022/12/02 11:00:07,www.udemy.com/topic/topicA
797,2023/01/26 21:47:52,www.udemy.com/topic/topicA
635,2022/12/18 22:05:59,www.udemy.com/topic/topicA
986,2023/01/14 13:01:53,www.udemy.com/topic/topicA
1002,2022/12/19 5:59:38,www.udemy.com/topic/topicA
1281,2022/12/08 18:16:20,www.udemy.com/topic/topicA
210,2022/12/09 17:05:05,www.udemy.com/topic/topicA
1286,2022/11/25 16:59:19,www.udemy.com/topic/topicA
997,2022/11/25 9:50:13,www.udemy.com/topic/topicA
1725,2022/12/21 13:44:10,www.udemy.com/topic/topicA
1063,2022/11/09 4:10:02,www.udemy.com/topic/topicA
583,2023/01/28 8:15:13,www.udemy.com/topic/topicA
61,2022/12/13 1:20:53,www.udemy.com/topic/topicA
639,2022/11/02 19:08:38,www.udemy.com/topic/topicA
1922,2022/12/10 3:54:55,www.udemy.com/topic/topicA
600,2023/01/01 9:21:09,www.udemy.com/topic/topicA
380,2022/12/07 15:19:37,www.udemy.com/topic/topicA
980,2022/12/25 20:40:26,www.udemy.com/topic/topicA
1832,2022/12/15 16:39:16,www.udemy.com/topic/topicA
333,2022/12/21 15:01:19,www.udemy.com/topic/topicA
78,2022/12/14 7:10:45,www.udemy.com/topic/topicA
1026,2022/11/11 2:20:56,www.udemy.com/topic/topicA
1561,2023/01/11 20:52:02,www.udemy.com/topic/topicA
1981,2022/12/27 0:30:49,www.udemy.com/topic/topicA
80,2023/01/17 18:42:52,www.udemy.com/topic/topicA
478,2022/11/18 18:42:59,www.udemy.com/topic/topicA
981,2022/11/27 20:02:12,www.udemy.com/topic/topicA
1095,2022/12/01 3:44:31,www.udemy.com/topic/topicA
1190,2022/11/21 0:41:54,www.udemy.com/topic/topicA
527,2022/12/13 12:24:03,www.udemy.com/topic/topicA
811,2022/11/18 8:54:33,www.udemy.com/topic/topicA
1656,2023/01/21 5:21:33,www.udemy.com/topic/topicA
1603,2022/12/12 15:34:07,www.udemy.com/topic/topicA
122,2022/11/24 17:14:30,www.udemy.com/topic/topicA
1839,2023/01/20 0:03:44,www.udemy.com/topic/topicA
1971,2022/11/13 9:26:19,www.udemy.com/topic/topicA
368,2022/11/16 6:40:07,www.udemy.com/topic/topicA
250,2022/11/27 6:59:36,www.udemy.com/topic/topicA
1945,2022/12/05 4:23:26,www.udemy.com/topic/topicA
1835,2022/11/01 5:26:08,www.udemy.com/topic/topicA
1151,2022/11/16 4:52:25,www.udemy.com/topic/topicA
1217,2023/01/29 18:46:04,www.udemy.com/topic/topicA
721,2023/01/01 0:02:30,www.udemy.com/topic/topicA
1643,2022/11/01 18:00:34,www.udemy.com/topic/topicA
1683,2022/11/20 18:55:43,www.udemy.com/topic/topicA
540,2022/11/19 4:46:18,www.udemy.com/topic/topicA
416,2023/01/15 2:28:31,www.udemy.com/topic/topicA
290,2022/11/01 11:10:17,www.udemy.com/topic/topicA
1930,2022/11/11 5:41:10,www.udemy.com/topic/topicA
1684,2023/01/19 7:19:07,www.udemy.com/topic/topicA
747,2022/12/22 18:49:45,www.udemy.com/topic/topicA
1325,2022/11/22 14:27:54,www.udemy.com/topic/topicA
723,2022/12/16 20:55:31,www.udemy.com/topic/topicA
1428,2022/12/23 10:27:59,www.udemy.com/topic/topicA
183,2023/01/05 2:12:10,www.udemy.com/topic/topicA
3,2022/11/01 14:17:28,www.udemy.com/topic/topicA
1974,2023/01/03 17:53:05,www.udemy.com/topic/topicA
1129,2022/11/21 16:22:03,www.udemy.com/topic/topicA
568,2022/12/03 13:21:28,www.udemy.com/topic/topicA
860,2022/11/15 22:04:49,www.udemy.com/topic/topicA
332,2022/11/09 17:21:53,www.udemy.com/topic/topicA
1205,2023/01/11 9:30:40,www.udemy.com/topic/topicA
729,2022/12/27 13:15:25,www.udemy.com/topic/topicA
1713,2022/12/17 10:26:07,www.udemy.com/topic/topicA
1323,2023/01/18 17:12:49,www.udemy.com/topic/topicA
448,2023/01/21 17:42:42,www.udemy.com/topic/topicA
735,2022/12/21 9:11:04,www.udemy.com/topic/topicA
1954,2023/01/02 8:47:06,www.udemy.com/topic/topicA
1570,2022/12/09 7:58:56,www.udemy.com/topic/topicA
756,2022/12/08 20:18:00,www.udemy.com/topic/topicA
970,2023/01/07 20:05:30,www.udemy.com/topic/topicA
734,2022/12/23 7:32:09,www.udemy.com/topic/topicA
1160,2022/11/07 0:08:49,www.udemy.com/topic/topicA
1276,2023/01/23 6:49:50,www.udemy.com/topic/topicA
346,2022/12/15 3:05:04,www.udemy.com/topic/topicA
784,2022/11/09 9:44:58,www.udemy.com/topic/topicA
1817,2022/11/22 5:27:01,www.udemy.com/topic/topicA
204,2023/01/13 21:54:01,www.udemy.com/topic/topicA
609,2022/11/24 10:53:10,www.udemy.com/topic/topicA
1975,2022/11/06 20:19:23,www.udemy.com/topic/topicA
833,2023/01/21 17:40:31,www.udemy.com/topic/topicA
1689,2023/01/05 17:10:27,www.udemy.com/topic/topicA
1221,2022/11/24 21:19:26,www.udemy.com/topic/topicA
1474,2022/11/21 7:54:07,www.udemy.com/topic/topicA
1738,2022/11/16 8:12:21,www.udemy.com/topic/topicA
96,2023/01/05 22:28:09,www.udemy.com/topic/topicA
1489,2022/11/03 8:54:40,www.udemy.com/topic/topicA
1580,2022/11/18 5:33:55,www.udemy.com/topic/topicA
1609,2023/01/24 2:21:12,www.udemy.com/topic/topicA
1712,2022/11/30 3:10:52,www.udemy.com/topic/topicA
889,2022/12/25 8:52:23,www.udemy.com/topic/topicA
1840,2023/01/11 20:15:16,www.udemy.com/topic/topicA
986,2022/12/13 3:06:03,www.udemy.com/topic/topicA
1226,2023/01/03 8:28:14,www.udemy.com/topic/topicA
1482,2023/01/11 0:11:48,www.udemy.com/topic/topicA
302,2022/11/18 6:27:24,www.udemy.com/topic/topicA
67,2022/12/27 6:26:20,www.udemy.com/topic/topicA
1383,2023/01/21 19:08:30,www.udemy.com/topic/topicA
1890,2022/11/14 14:24:44,www.udemy.com/topic/topicA
1753,2022/11/13 14:45:46,www.udemy.com/topic/topicA
1475,2022/11/01 7:45:10,www.udemy.com/topic/topicA
1232,2022/12/10 19:53:13,www.udemy.com/topic/topicA
1977,2022/12/20 1:01:53,www.udemy.com/topic/topicA
446,2022/12/16 14:55:32,www.udemy.com/topic/topicA
886,2022/11/04 16:17:31,www.udemy.com/topic/topicA
624,2022/11/16 19:51:35,www.udemy.com/topic/topicA
1115,2022/12/24 3:09:45,www.udemy.com/topic/topicA
748,2022/12/01 6:48:30,www.udemy.com/topic/topicA
383,2022/11/02 16:04:52,www.udemy.com/topic/topicA
1660,2022/11/06 2:06:42,www.udemy.com/topic/topicA
558,2023/01/27 5:11:04,www.udemy.com/topic/topicA
1413,2023/01/20 2:08:22,www.udemy.com/topic/topicA
1611,2022/12/04 3:56:12,www.udemy.com/topic/topicA
254,2022/11/23 10:47:30,www.udemy.com/topic/topicA
1917,2022/12/29 17:26:54,www.udemy.com/topic/topicA
1600,2022/11/11 17:58:46,www.udemy.com/topic/topicA
92,2022/11/13 10:24:36,www.udemy.com/topic/topicA
1542,2023/01/17 8:46:14,www.udemy.com/topic/topicA
643,2023/01/05 23:14:30,www.udemy.com/topic/topicA
921,2022/12/18 21:01:07,www.udemy.com/topic/topicA
1235,2022/11/25 9:36:36,www.udemy.com/topic/topicA
261,2022/12/21 17:12:14,www.udemy.com/topic/topicA
1465,2022/11/02 9:52:27,www.udemy.com/topic/topicA
263,2023/01/10 1:41:02,www.udemy.com/topic/topicA
1668,2022/12/21 7:38:00,www.udemy.com/topic/topicA
1632,2022/12/04 6:57:37,www.udemy.com/topic/topicA
